open,high,low,close,volume,amount
18.718252,18.769672,18.62776,18.676723,1315335.8,22839836.0
18.70379,18.756685,18.602585,18.659376,1525132.6,26800860.0
18.643633,18.76696,18.525253,18.64877,1981523.6,35366270.0
18.639925,18.772976,18.557028,18.680918,1777707.5,31522658.0
18.720665,18.793024,18.5542,18.636684,2569916.0,46257548.0
18.621334,18.698689,18.430294,18.511915,2564265.2,45847140.0
18.547977,18.666052,18.453987,18.558786,2557700.0,45921880.0
18.551683,18.638046,18.426424,18.523853,1714497.8,30037018.0
18.53202,18.615032,18.418262,18.516329,1612294.8,27960066.0
18.51444,18.57782,18.395771,18.453358,1496811.8,25924280.0
18.477547,18.562578,18.388775,18.459055,1320413.5,22649628.0
18.489105,18.584822,18.418062,18.506275,1277669.5,21809364.0
18.524681,18.592178,18.428984,18.498756,1291461.1,22114548.0
18.534935,18.566772,18.42481,18.473774,1268249.1,21665262.0
18.470367,18.51416,18.365976,18.408157,1101721.0,18550920.0
18.424364,18.50483,18.351412,18.421848,1118557.6,18891214.0
18.429884,18.517023,18.324713,18.36784,1086792.5,18328198.0
18.416758,18.5111,18.311771,18.367628,982682.75,16362229.0
18.389757,18.460384,18.31743,18.384584,992989.75,16548403.0
18.389452,18.439941,18.309992,18.363762,877835.06,14425754.0
18.426464,18.502073,18.267477,18.29494,868194.56,14220694.0
18.320107,18.40516,18.257933,18.334362,852888.75,13893485.0
18.321669,18.3639,18.23713,18.27842,745798.9,11930009.0
18.312672,18.393494,18.216587,18.266191,752125.0,12062253.0
18.294077,18.383654,18.251587,18.331474,670793.44,10523721.0
18.349646,18.3941,18.272896,18.317947,742426.9,11908929.0
18.343948,18.412628,18.300259,18.36467,583209.06,8871393.0
18.411537,18.474602,18.287838,18.32753,965049.8,16135395.0
18.346622,18.411688,18.274822,18.332733,902237.7,14905618.0
18.347893,18.41455,18.28928,18.355444,813649.8,13240640.0
18.356861,18.390175,18.267038,18.303448,855592.6,14050588.0
18.316933,18.377878,18.25958,18.31362,727777.1,11634382.0
18.32844,18.38204,18.27009,18.32072,715135.3,11398311.0
18.336695,18.378819,18.2639,18.306267,767602.75,12392336.0
18.32393,18.384445,18.273048,18.326855,647429.4,10070881.0
18.364456,18.414623,18.257153,18.28352,765108.1,12376778.0
18.307331,18.375767,18.255274,18.316858,680408.44,10697398.0
18.32347,18.368563,18.250984,18.295542,771833.6,12464664.0
18.331203,18.388918,18.220486,18.248798,847231.06,13926962.0
18.275738,18.354687,18.230196,18.298496,695061.75,10970105.0
18.331335,18.389578,18.230297,18.26194,749808.1,12055449.0
18.28413,18.340855,18.218983,18.26516,806645.5,13134832.0
18.278028,18.337082,18.219038,18.270887,782274.2,12663720.0
18.303316,18.365448,18.204166,18.239162,826243.44,13510402.0
18.286081,18.35676,18.186087,18.2211,852687.9,14030284.0
18.236683,18.306124,18.150593,18.206352,1113855.6,18946494.0
18.214632,18.284243,18.14013,18.199398,1132510.5,19240506.0
18.199072,18.249146,18.117096,18.161701,1098669.6,18580112.0
18.19411,18.247482,18.105932,18.168386,1218417.2,20852450.0
18.179165,18.256487,18.104471,18.169888,1321915.9,22854182.0
18.21763,18.271248,18.12274,18.188036,1458088.0,25415972.0
18.194407,18.27665,18.098795,18.186855,1142933.4,19375942.0
18.201475,18.258482,18.102964,18.156675,1227497.9,21017782.0
18.195509,18.226208,18.095041,18.137386,1325838.9,22841062.0
18.15347,18.25615,18.081264,18.183987,1263146.8,21622708.0
18.207973,18.23049,18.098736,18.134161,1175146.1,20008488.0
18.167246,18.321049,18.12523,18.261341,1121992.9,18965560.0
18.268488,18.299948,18.146854,18.186274,1179206.5,20097864.0
18.19164,18.249151,18.107481,18.162716,1040353.9,17432960.0
18.163855,18.22126,18.09786,18.148344,945976.9,15706706.0
18.14865,18.22094,18.095585,18.162127,804320.4,13040590.0
18.171852,18.23737,18.111828,18.169716,873502.6,14307508.0
18.203869,18.273808,18.10323,18.148912,940185.5,15697255.0
18.192719,18.293972,18.111778,18.174723,782313.1,12608526.0
18.184694,18.248446,18.12125,18.17902,749213.6,12015626.0
18.188267,18.247631,18.134415,18.182642,685752.1,10864708.0
18.210978,18.28211,18.124882,18.169209,655207.25,10284722.0
18.214119,18.30741,18.135,18.195877,651429.6,10193023.0
